Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,profit_Margin
ORD-12300,05-03-2024,05-10-2024,CUST-298,Customer 370,Corporate,India,Kerala,Thiruvananthapuram,PROD-176,Office Supplies,Binders,Binders Model 16,31567.49,6,0.15,849.44,2.69
ORD-12301,7/29/2024,08-03-2024,CUST-033,Customer 324,Home Office,India,Kerala,Kochi,PROD-469,Furniture,Tables,Tables Model 43,45785.23,1,0.1,1981.72,4.33
ORD-12302,05-05-2024,05-09-2024,CUST-599,Customer 386,Home Office,India,Delhi,New Delhi,PROD-186,Furniture,Chairs,Chairs Model 27,4760.02,10,0.2,236.23,4.96
ORD-12303,2/14/2024,2/20/2024,CUST-105,Customer 350,Corporate,India,Delhi,New Delhi,PROD-258,Office Supplies,Paper,Paper Model 14,44957.66,8,0.1,1364.85,3.04
ORD-12304,8/28/2024,09-02-2024,CUST-436,Customer 473,Consumer,India,Tamil Nadu,Coimbatore,PROD-262,Technology,Printers,Printers Model 42,45870.48,7,0.2,2414.06,5.26
ORD-12305,10/25/2024,10/30/2024,CUST-410,Customer 344,Home Office,India,Tamil Nadu,Coimbatore,PROD-440,Technology,Accessories,Accessories Model 25,32898.85,3,0.2,4830.72,14.68
ORD-12306,7/25/2024,7/29/2024,CUST-615,Customer 301,Corporate,India,Kerala,Kozhikode,PROD-009,Furniture,Bookcases,Bookcases Model 34,38550.04,2,0.1,3610.82,9.37
ORD-12307,01-02-2024,01-09-2024,CUST-185,Customer 295,Home Office,India,Telangana,Hyderabad,PROD-096,Technology,Mobiles,Mobiles Model 32,25426.5,5,0,2875.97,11.31
ORD-12308,3/30/2024,04-02-2024,CUST-069,Customer 130,Consumer,India,Maharashtra,Nagpur,PROD-182,Furniture,Furnishings,Furnishings Model 5,13055.26,2,0.2,943.77,7.23
ORD-12309,8/18/2024,8/21/2024,CUST-219,Customer 283,Home Office,India,Tamil Nadu,Coimbatore,PROD-430,Office Supplies,Pens,Pens Model 6,15274.49,9,0.1,251.54,1.65
ORD-12310,01-02-2024,01-05-2024,CUST-336,Customer 311,Corporate,India,Maharashtra,Pune,PROD-145,Office Supplies,Binders,Binders Model 7,1099.55,3,0.05,172.21,15.66
ORD-12311,02-12-2024,2/18/2024,CUST-938,Customer 383,Home Office,India,Maharashtra,Nagpur,PROD-359,Furniture,Bookcases,Bookcases Model 49,51578.15,7,0.1,6969.97,13.51
ORD-12312,4/14/2024,4/16/2024,CUST-993,Customer 105,Corporate,India,Maharashtra,Pune,PROD-040,Office Supplies,Paper,Paper Model 33,40491.53,1,0.05,2877.66,7.11
ORD-12313,06-11-2024,6/17/2024,CUST-835,Customer 41,Corporate,India,Kerala,Kochi,PROD-108,Office Supplies,Envelopes,Envelopes Model 40,56146.33,9,0.1,4353.54,7.75
ORD-12314,6/24/2024,6/30/2024,CUST-827,Customer 318,Consumer,India,Telangana,Hyderabad,PROD-415,Office Supplies,Pens,Pens Model 37,31398.62,2,0.05,6098.4,19.42
ORD-12315,9/22/2024,9/24/2024,CUST-386,Customer 236,Corporate,India,Delhi,New Delhi,PROD-389,Office Supplies,Pens,Pens Model 40,10751.09,9,0.05,2026.5,18.85
ORD-12316,9/29/2024,10-05-2024,CUST-094,Customer 281,Home Office,India,Tamil Nadu,Madurai,PROD-392,Furniture,Bookcases,Bookcases Model 3,43967.14,4,0.2,6023.23,13.70
ORD-12317,03-06-2024,3/13/2024,CUST-622,Customer 419,Consumer,India,Kerala,Thiruvananthapuram,PROD-160,Furniture,Bookcases,Bookcases Model 11,6257.5,10,0.1,405.78,6.48
ORD-12318,3/29/2024,3/31/2024,CUST-528,Customer 161,Consumer,India,Telangana,Hyderabad,PROD-242,Furniture,Chairs,Chairs Model 13,17782,2,0.1,1684.77,9.47
ORD-12319,6/19/2024,6/26/2024,CUST-365,Customer 186,Consumer,India,Tamil Nadu,Chennai,PROD-435,Furniture,Chairs,Chairs Model 4,57140.97,6,0.05,445.6,0.78
ORD-12320,8/18/2024,8/23/2024,CUST-546,Customer 46,Home Office,India,Tamil Nadu,Coimbatore,PROD-365,Office Supplies,Paper,Paper Model 7,53632.83,10,0.15,1495.68,2.79
ORD-12321,06-12-2024,6/17/2024,CUST-417,Customer 380,Home Office,India,Delhi,New Delhi,PROD-222,Technology,Printers,Printers Model 16,44983.81,5,0.1,6639.19,14.76
ORD-12322,11-01-2024,11-07-2024,CUST-101,Customer 73,Corporate,India,Kerala,Kochi,PROD-481,Technology,Mobiles,Mobiles Model 40,51475.45,10,0.1,939.36,1.82
ORD-12323,11-12-2024,11/19/2024,CUST-823,Customer 53,Consumer,India,Tamil Nadu,Coimbatore,PROD-215,Office Supplies,Paper,Paper Model 7,55071.31,7,0.15,2092.95,3.80
ORD-12324,3/22/2024,3/29/2024,CUST-257,Customer 69,Home Office,India,Tamil Nadu,Chennai,PROD-064,Furniture,Tables,Tables Model 26,32179.28,7,0.2,1126.63,3.50
ORD-12325,07-01-2024,07-08-2024,CUST-412,Customer 88,Home Office,India,Karnataka,Hubli,PROD-401,Furniture,Furnishings,Furnishings Model 25,50155.92,10,0.15,4560.21,9.09
ORD-12326,09-11-2024,9/17/2024,CUST-819,Customer 478,Home Office,India,Tamil Nadu,Madurai,PROD-045,Furniture,Bookcases,Bookcases Model 48,332.54,6,0.2,34.56,10.39
ORD-12327,03-08-2024,3/14/2024,CUST-643,Customer 234,Consumer,India,Telangana,Warangal,PROD-361,Office Supplies,Binders,Binders Model 13,9558.25,1,0,2313.41,24.20
ORD-12328,11-11-2024,11/16/2024,CUST-753,Customer 66,Corporate,India,Telangana,Warangal,PROD-413,Office Supplies,Pens,Pens Model 13,33434.42,2,0.05,4079.4,12.20
ORD-12329,1/23/2024,1/27/2024,CUST-694,Customer 263,Home Office,India,Tamil Nadu,Coimbatore,PROD-012,Office Supplies,Binders,Binders Model 46,55791.89,9,0.15,5401.37,9.68
ORD-12330,3/29/2024,04-01-2024,CUST-269,Customer 7,Corporate,India,Maharashtra,Mumbai,PROD-401,Office Supplies,Paper,Paper Model 23,50847.18,8,0.1,2045.63,4.02
ORD-12331,1/22/2024,1/29/2024,CUST-594,Customer 12,Corporate,India,Maharashtra,Nagpur,PROD-446,Technology,Printers,Printers Model 6,38110.4,10,0.2,3197.6,8.39
ORD-12332,1/19/2024,1/21/2024,CUST-923,Customer 200,Corporate,India,Maharashtra,Nagpur,PROD-322,Office Supplies,Binders,Binders Model 23,25941.77,3,0.05,2671.09,10.30
ORD-12333,7/14/2024,7/18/2024,CUST-436,Customer 357,Home Office,India,Maharashtra,Nagpur,PROD-320,Technology,Accessories,Accessories Model 16,4536.73,7,0,604.92,13.33
ORD-12334,2/15/2024,2/17/2024,CUST-819,Customer 373,Consumer,India,Karnataka,Bangalore,PROD-285,Technology,Laptops,Laptops Model 25,646.38,5,0.15,42.75,6.61
ORD-12335,10/22/2024,10/28/2024,CUST-016,Customer 110,Home Office,India,Kerala,Kozhikode,PROD-009,Office Supplies,Paper,Paper Model 14,19823.33,5,0.2,646.78,3.26
ORD-12336,10/18/2024,10/22/2024,CUST-316,Customer 38,Home Office,India,Kerala,Kozhikode,PROD-365,Furniture,Tables,Tables Model 49,7409.91,8,0.2,28.04,0.38
ORD-12337,03-06-2024,03-12-2024,CUST-246,Customer 302,Corporate,India,Kerala,Kochi,PROD-452,Office Supplies,Envelopes,Envelopes Model 6,57443.03,7,0.15,3273.65,5.70
ORD-12338,03-05-2024,03-12-2024,CUST-748,Customer 202,Corporate,India,Tamil Nadu,Madurai,PROD-005,Office Supplies,Binders,Binders Model 36,15425.27,9,0.2,1067.39,6.92
ORD-12339,12/18/2024,12/25/2024,CUST-153,Customer 304,Consumer,India,Telangana,Warangal,PROD-189,Office Supplies,Envelopes,Envelopes Model 50,39845.62,9,0.05,6954.16,17.45
ORD-12340,2/26/2024,03-03-2024,CUST-224,Customer 79,Consumer,India,Karnataka,Hubli,PROD-192,Furniture,Chairs,Chairs Model 14,2599.89,9,0.2,211.71,8.14
ORD-12341,09-05-2024,09-10-2024,CUST-655,Customer 254,Home Office,India,Delhi,New Delhi,PROD-010,Technology,Accessories,Accessories Model 40,56950.49,5,0.1,6284.03,11.03
ORD-12342,10/21/2024,10/25/2024,CUST-851,Customer 295,Corporate,India,Karnataka,Mysore,PROD-172,Office Supplies,Pens,Pens Model 10,4853.03,6,0.05,78.78,1.62
ORD-12343,11-03-2024,11-10-2024,CUST-163,Customer 473,Home Office,India,Maharashtra,Pune,PROD-359,Office Supplies,Pens,Pens Model 40,29363.83,9,0.15,2733,9.31
ORD-12344,9/26/2024,10-01-2024,CUST-701,Customer 455,Consumer,India,Tamil Nadu,Madurai,PROD-220,Furniture,Bookcases,Bookcases Model 29,19461.51,2,0,4047.64,20.80
ORD-12345,6/20/2024,6/23/2024,CUST-275,Customer 314,Corporate,India,Delhi,New Delhi,PROD-183,Office Supplies,Pens,Pens Model 21,4409.29,6,0.15,166.95,3.79
ORD-12346,9/28/2024,10-04-2024,CUST-438,Customer 122,Home Office,India,Tamil Nadu,Madurai,PROD-005,Office Supplies,Envelopes,Envelopes Model 4,33986.9,4,0.1,3306.23,9.73
ORD-12347,04-08-2024,04-10-2024,CUST-088,Customer 389,Home Office,India,Karnataka,Bangalore,PROD-168,Furniture,Furnishings,Furnishings Model 37,28576.46,3,0.05,5269.3,18.44
ORD-12348,10-04-2024,10-11-2024,CUST-221,Customer 157,Home Office,India,Karnataka,Bangalore,PROD-308,Technology,Printers,Printers Model 11,28827.88,7,0.2,4042.71,14.02
ORD-12349,02-12-2024,2/19/2024,CUST-896,Customer 260,Consumer,India,Telangana,Warangal,PROD-141,Office Supplies,Paper,Paper Model 1,47638.67,4,0.1,2892.13,6.07
ORD-12350,05-03-2024,05-07-2024,CUST-814,Customer 452,Home Office,India,Tamil Nadu,Coimbatore,PROD-205,Furniture,Furnishings,Furnishings Model 26,59207.2,8,0,13955.66,23.57
ORD-12351,01-09-2024,1/13/2024,CUST-251,Customer 300,Consumer,India,Kerala,Thiruvananthapuram,PROD-457,Office Supplies,Envelopes,Envelopes Model 26,2550.08,7,0.15,181.46,7.12
ORD-12352,09-10-2024,9/13/2024,CUST-050,Customer 323,Corporate,India,Telangana,Warangal,PROD-384,Technology,Mobiles,Mobiles Model 14,23765.76,5,0.2,839.48,3.53
ORD-12353,12/29/2024,01-04-2025,CUST-841,Customer 179,Corporate,India,Tamil Nadu,Madurai,PROD-228,Technology,Mobiles,Mobiles Model 48,37629.59,3,0.2,2901.76,7.71
ORD-12354,6/13/2024,6/20/2024,CUST-908,Customer 436,Home Office,India,Tamil Nadu,Chennai,PROD-430,Furniture,Bookcases,Bookcases Model 43,13128.73,4,0,2425.08,18.47
ORD-12355,2/15/2024,2/18/2024,CUST-396,Customer 94,Corporate,India,Maharashtra,Pune,PROD-134,Office Supplies,Binders,Binders Model 14,56549.34,6,0.15,252.29,0.45
ORD-12356,01-02-2024,01-07-2024,CUST-575,Customer 313,Consumer,India,Delhi,New Delhi,PROD-426,Office Supplies,Envelopes,Envelopes Model 31,49825.15,2,0.2,528.47,1.06
ORD-12357,8/21/2024,8/26/2024,CUST-384,Customer 190,Consumer,India,Tamil Nadu,Madurai,PROD-079,Technology,Laptops,Laptops Model 37,40687.41,5,0.1,1253.36,3.08
ORD-12358,4/15/2024,4/22/2024,CUST-103,Customer 220,Corporate,India,Kerala,Kozhikode,PROD-318,Furniture,Bookcases,Bookcases Model 35,10752.8,4,0.2,65.86,0.61
ORD-12359,5/19/2024,5/24/2024,CUST-456,Customer 223,Corporate,India,Kerala,Kozhikode,PROD-195,Technology,Accessories,Accessories Model 50,19222.43,1,0.15,1850.19,9.63
ORD-12360,11/28/2024,12-05-2024,CUST-216,Customer 327,Corporate,India,Kerala,Thiruvananthapuram,PROD-114,Technology,Printers,Printers Model 50,25971.37,8,0.15,2068.11,7.96
ORD-12361,01-02-2024,01-08-2024,CUST-273,Customer 394,Home Office,India,Maharashtra,Nagpur,PROD-440,Furniture,Tables,Tables Model 4,29263.93,4,0.1,3600.22,12.30
ORD-12362,8/26/2024,8/28/2024,CUST-053,Customer 340,Consumer,India,Kerala,Kochi,PROD-057,Office Supplies,Envelopes,Envelopes Model 8,56989.82,5,0.15,514.57,0.90
ORD-12363,05-03-2024,05-10-2024,CUST-074,Customer 420,Home Office,India,Karnataka,Mysore,PROD-135,Technology,Printers,Printers Model 45,32239.92,3,0.05,2272.25,7.05
ORD-12364,7/24/2024,7/28/2024,CUST-107,Customer 115,Corporate,India,Kerala,Thiruvananthapuram,PROD-139,Technology,Printers,Printers Model 42,57987.59,8,0.1,1794.94,3.10
ORD-12365,8/27/2024,8/30/2024,CUST-635,Customer 341,Corporate,India,Delhi,New Delhi,PROD-078,Technology,Printers,Printers Model 16,51656.13,9,0.1,7404.78,14.33
ORD-12366,09-05-2024,09-12-2024,CUST-613,Customer 155,Corporate,India,Kerala,Kozhikode,PROD-186,Furniture,Bookcases,Bookcases Model 33,5953.49,7,0.15,542.59,9.11
ORD-12367,04-09-2024,4/14/2024,CUST-172,Customer 123,Consumer,India,Delhi,New Delhi,PROD-380,Technology,Laptops,Laptops Model 48,39346.54,5,0.15,3919.85,9.96
ORD-12368,7/24/2024,7/30/2024,CUST-1000,Customer 228,Home Office,India,Tamil Nadu,Coimbatore,PROD-367,Furniture,Bookcases,Bookcases Model 7,15343.68,8,0.2,800.51,5.22
ORD-12369,10-11-2024,10/15/2024,CUST-731,Customer 164,Home Office,India,Telangana,Hyderabad,PROD-175,Office Supplies,Paper,Paper Model 3,31140.27,4,0.15,2733.06,8.78
ORD-12370,03-03-2024,03-08-2024,CUST-027,Customer 98,Home Office,India,Kerala,Kozhikode,PROD-423,Office Supplies,Paper,Paper Model 25,6136.3,2,0.15,186.62,3.04
ORD-12371,2/23/2024,2/28/2024,CUST-768,Customer 19,Corporate,India,Telangana,Hyderabad,PROD-236,Technology,Laptops,Laptops Model 37,47455.6,5,0.2,6800.92,14.33
ORD-12372,9/27/2024,10-01-2024,CUST-322,Customer 349,Consumer,India,Delhi,New Delhi,PROD-204,Technology,Mobiles,Mobiles Model 46,9450.14,6,0.2,114.2,1.21
ORD-12373,8/15/2024,8/20/2024,CUST-694,Customer 128,Corporate,India,Karnataka,Hubli,PROD-102,Technology,Accessories,Accessories Model 28,29259.74,4,0.1,3682,12.58
ORD-12374,1/24/2024,1/29/2024,CUST-060,Customer 233,Consumer,India,Kerala,Kozhikode,PROD-069,Technology,Accessories,Accessories Model 35,32346.02,5,0,7873.27,24.34
ORD-12375,11-09-2024,11-11-2024,CUST-077,Customer 140,Consumer,India,Karnataka,Mysore,PROD-025,Furniture,Tables,Tables Model 39,28138.92,5,0.05,2771.68,9.85
ORD-12376,7/26/2024,08-02-2024,CUST-946,Customer 116,Corporate,India,Kerala,Kozhikode,PROD-246,Furniture,Furnishings,Furnishings Model 46,46336.27,10,0.15,540.93,1.17
ORD-12377,04-10-2024,4/17/2024,CUST-787,Customer 438,Home Office,India,Tamil Nadu,Madurai,PROD-006,Office Supplies,Paper,Paper Model 43,3187.82,8,0.05,512.98,16.09
ORD-12378,7/18/2024,7/20/2024,CUST-526,Customer 90,Corporate,India,Telangana,Warangal,PROD-093,Office Supplies,Binders,Binders Model 43,24963.33,8,0.2,978.44,3.92
ORD-12379,08-07-2024,8/13/2024,CUST-107,Customer 46,Consumer,India,Telangana,Hyderabad,PROD-345,Furniture,Furnishings,Furnishings Model 9,57419.15,3,0,5901.01,10.28
ORD-12380,07-12-2024,7/14/2024,CUST-946,Customer 56,Home Office,India,Telangana,Hyderabad,PROD-251,Office Supplies,Binders,Binders Model 42,32838.6,3,0.1,3678,11.20
ORD-12381,5/15/2024,5/22/2024,CUST-645,Customer 140,Corporate,India,Kerala,Thiruvananthapuram,PROD-469,Office Supplies,Envelopes,Envelopes Model 24,42033.98,3,0.1,3669.07,8.73
ORD-12382,2/26/2024,03-03-2024,CUST-100,Customer 409,Home Office,India,Kerala,Thiruvananthapuram,PROD-273,Office Supplies,Paper,Paper Model 43,51015.1,6,0,4732.46,9.28
ORD-12383,12/17/2024,12/21/2024,CUST-148,Customer 30,Consumer,India,Maharashtra,Mumbai,PROD-283,Technology,Laptops,Laptops Model 42,38643.75,2,0.2,4124.16,10.67
ORD-12384,2/21/2024,2/27/2024,CUST-798,Customer 460,Corporate,India,Telangana,Warangal,PROD-442,Technology,Printers,Printers Model 32,56352.07,5,0.15,1924.54,3.42
ORD-12385,12-04-2024,12-10-2024,CUST-250,Customer 102,Consumer,India,Karnataka,Bangalore,PROD-166,Furniture,Bookcases,Bookcases Model 18,58489.18,2,0,5083.69,8.69
ORD-12386,01-06-2024,01-09-2024,CUST-002,Customer 261,Corporate,India,Karnataka,Hubli,PROD-450,Furniture,Furnishings,Furnishings Model 50,23754.07,5,0.15,1938.04,8.16
ORD-12387,08-03-2024,08-10-2024,CUST-681,Customer 248,Corporate,India,Tamil Nadu,Madurai,PROD-056,Technology,Laptops,Laptops Model 35,14310.58,8,0.15,1017.82,7.11
ORD-12388,08-03-2024,08-10-2024,CUST-495,Customer 353,Consumer,India,Delhi,New Delhi,PROD-326,Furniture,Furnishings,Furnishings Model 27,11213.95,2,0.15,791.07,7.05
ORD-12389,10/14/2024,10/16/2024,CUST-673,Customer 154,Consumer,India,Kerala,Kozhikode,PROD-257,Technology,Accessories,Accessories Model 25,48853.95,4,0,4652.74,9.52
ORD-12390,12-01-2024,12-05-2024,CUST-815,Customer 206,Corporate,India,Telangana,Hyderabad,PROD-315,Office Supplies,Pens,Pens Model 28,28089.36,2,0.2,770.35,2.74
ORD-12391,11-07-2024,11/14/2024,CUST-021,Customer 199,Corporate,India,Maharashtra,Mumbai,PROD-408,Office Supplies,Binders,Binders Model 37,2088.1,10,0.15,60.63,2.90
ORD-12392,12-04-2024,12-06-2024,CUST-723,Customer 493,Home Office,India,Karnataka,Mysore,PROD-231,Furniture,Bookcases,Bookcases Model 44,3279.51,9,0,647.63,19.75
ORD-12393,04-06-2024,04-11-2024,CUST-558,Customer 73,Home Office,India,Kerala,Kozhikode,PROD-201,Technology,Laptops,Laptops Model 30,57273.63,8,0.1,857.37,1.50
ORD-12394,11/22/2024,11/27/2024,CUST-747,Customer 71,Corporate,India,Kerala,Kochi,PROD-488,Furniture,Tables,Tables Model 11,24151.59,1,0.05,841.6,3.48
ORD-12395,10-08-2024,10/15/2024,CUST-523,Customer 234,Corporate,India,Maharashtra,Nagpur,PROD-406,Technology,Laptops,Laptops Model 18,30912.5,3,0.2,3203.12,10.36
ORD-12396,04-08-2024,4/15/2024,CUST-860,Customer 319,Home Office,India,Kerala,Kozhikode,PROD-043,Furniture,Bookcases,Bookcases Model 1,24554.39,8,0.05,4348.04,17.71
ORD-12397,6/22/2024,6/26/2024,CUST-387,Customer 294,Consumer,India,Kerala,Kochi,PROD-396,Office Supplies,Pens,Pens Model 45,42390.5,2,0,9547.03,22.52
ORD-12398,2/15/2024,2/18/2024,CUST-933,Customer 279,Consumer,India,Telangana,Hyderabad,PROD-097,Office Supplies,Paper,Paper Model 6,34324.27,6,0.2,1383.35,4.03
ORD-12399,4/22/2024,4/26/2024,CUST-828,Customer 389,Home Office,India,Delhi,New Delhi,PROD-233,Technology,Laptops,Laptops Model 7,29617.64,8,0,6557.47,22.14
ORD-12400,6/25/2024,6/30/2024,CUST-513,Customer 232,Consumer,India,Telangana,Hyderabad,PROD-458,Furniture,Chairs,Chairs Model 37,18277.54,3,0.1,2412.91,13.20
ORD-12401,2/17/2024,2/22/2024,CUST-260,Customer 277,Consumer,India,Telangana,Warangal,PROD-390,Furniture,Bookcases,Bookcases Model 41,37908.69,10,0.1,312.11,0.82
ORD-12402,2/29/2024,03-06-2024,CUST-465,Customer 392,Corporate,India,Maharashtra,Pune,PROD-235,Technology,Printers,Printers Model 30,51953.6,7,0,2695.25,5.19
ORD-12403,12-01-2024,12-08-2024,CUST-954,Customer 301,Home Office,India,Kerala,Kochi,PROD-233,Office Supplies,Pens,Pens Model 44,38137.84,4,0,6781.31,17.78
ORD-12404,4/25/2024,4/28/2024,CUST-271,Customer 298,Corporate,India,Maharashtra,Mumbai,PROD-384,Furniture,Tables,Tables Model 47,43545.14,6,0.15,3449.97,7.92
ORD-12405,06-03-2024,06-09-2024,CUST-288,Customer 460,Home Office,India,Kerala,Thiruvananthapuram,PROD-440,Furniture,Chairs,Chairs Model 3,35240.26,8,0.05,5946.42,16.87
ORD-12406,01-11-2024,1/15/2024,CUST-866,Customer 149,Consumer,India,Delhi,New Delhi,PROD-248,Office Supplies,Envelopes,Envelopes Model 4,27355.35,10,0.1,3105.53,11.35
ORD-12407,03-01-2024,03-03-2024,CUST-111,Customer 27,Corporate,India,Telangana,Warangal,PROD-489,Office Supplies,Envelopes,Envelopes Model 37,28412.12,5,0.15,783.85,2.76
ORD-12408,8/24/2024,8/27/2024,CUST-525,Customer 290,Corporate,India,Telangana,Warangal,PROD-078,Office Supplies,Pens,Pens Model 11,23305.33,10,0.05,1379.88,5.92
ORD-12409,4/14/2024,4/20/2024,CUST-011,Customer 312,Home Office,India,Kerala,Thiruvananthapuram,PROD-133,Technology,Laptops,Laptops Model 44,22875.51,6,0.15,2235.36,9.77
ORD-12410,11/28/2024,12-05-2024,CUST-884,Customer 209,Consumer,India,Maharashtra,Pune,PROD-112,Technology,Mobiles,Mobiles Model 34,8019.79,7,0.2,438.91,5.47
ORD-12411,08-12-2024,8/18/2024,CUST-384,Customer 240,Consumer,India,Delhi,New Delhi,PROD-388,Office Supplies,Envelopes,Envelopes Model 42,12386.72,10,0.15,881.15,7.11
ORD-12412,8/15/2024,8/17/2024,CUST-687,Customer 403,Consumer,India,Karnataka,Mysore,PROD-029,Office Supplies,Binders,Binders Model 29,45581.43,6,0,3464.34,7.60
ORD-12413,12-04-2024,12-06-2024,CUST-417,Customer 277,Home Office,India,Delhi,New Delhi,PROD-470,Furniture,Tables,Tables Model 11,17316.44,3,0.05,667,3.85
ORD-12414,11-11-2024,11/17/2024,CUST-952,Customer 118,Corporate,India,Karnataka,Bangalore,PROD-144,Furniture,Tables,Tables Model 25,1451.2,7,0,314.77,21.69
ORD-12415,12/14/2024,12/16/2024,CUST-409,Customer 314,Corporate,India,Maharashtra,Nagpur,PROD-336,Office Supplies,Binders,Binders Model 9,11524.68,8,0.2,299.54,2.60
ORD-12416,2/16/2024,2/19/2024,CUST-518,Customer 176,Consumer,India,Kerala,Kochi,PROD-247,Technology,Printers,Printers Model 46,50095.19,1,0.15,3621.74,7.23
ORD-12417,5/27/2024,06-02-2024,CUST-491,Customer 400,Corporate,India,Kerala,Thiruvananthapuram,PROD-126,Technology,Printers,Printers Model 7,7075.23,10,0.2,47.12,0.67
ORD-12418,06-08-2024,06-11-2024,CUST-543,Customer 411,Consumer,India,Kerala,Kochi,PROD-166,Office Supplies,Pens,Pens Model 16,58468.15,7,0.1,8426.7,14.41
ORD-12419,10-12-2024,10/17/2024,CUST-564,Customer 272,Home Office,India,Kerala,Thiruvananthapuram,PROD-492,Furniture,Furnishings,Furnishings Model 29,32706.95,1,0.05,275.02,0.84
ORD-12420,05-07-2024,05-09-2024,CUST-940,Customer 247,Consumer,India,Telangana,Hyderabad,PROD-462,Furniture,Chairs,Chairs Model 6,37323.78,6,0.2,2603.08,6.97
ORD-12421,10-03-2024,10-08-2024,CUST-580,Customer 269,Corporate,India,Maharashtra,Mumbai,PROD-082,Technology,Mobiles,Mobiles Model 34,29874.08,2,0.1,3294.75,11.03
ORD-12422,3/29/2024,04-04-2024,CUST-838,Customer 58,Corporate,India,Kerala,Kozhikode,PROD-469,Office Supplies,Envelopes,Envelopes Model 43,34688.5,5,0.1,937.59,2.70
ORD-12423,10-04-2024,10-10-2024,CUST-519,Customer 4,Corporate,India,Tamil Nadu,Chennai,PROD-003,Furniture,Tables,Tables Model 2,19518.47,1,0.05,2057.52,10.54
ORD-12424,3/17/2024,3/19/2024,CUST-151,Customer 349,Consumer,India,Kerala,Thiruvananthapuram,PROD-375,Technology,Laptops,Laptops Model 46,39399.41,1,0,7668.37,19.46
ORD-12425,5/19/2024,5/21/2024,CUST-408,Customer 142,Home Office,India,Maharashtra,Pune,PROD-256,Office Supplies,Pens,Pens Model 40,8335.6,2,0,1864.58,22.37
ORD-12426,8/26/2024,8/30/2024,CUST-666,Customer 379,Consumer,India,Kerala,Thiruvananthapuram,PROD-400,Office Supplies,Binders,Binders Model 7,21395.15,7,0.2,1295.19,6.05
ORD-12427,7/22/2024,7/24/2024,CUST-493,Customer 274,Corporate,India,Kerala,Kochi,PROD-150,Furniture,Tables,Tables Model 48,32616.89,4,0.05,87.39,0.27
ORD-12428,05-01-2024,05-08-2024,CUST-569,Customer 111,Corporate,India,Kerala,Kozhikode,PROD-274,Office Supplies,Binders,Binders Model 46,38691.42,7,0,8091.31,20.91
ORD-12429,4/27/2024,4/30/2024,CUST-411,Customer 249,Consumer,India,Kerala,Thiruvananthapuram,PROD-138,Office Supplies,Binders,Binders Model 48,39853.22,6,0.2,369.08,0.93
ORD-12430,07-05-2024,07-07-2024,CUST-740,Customer 55,Home Office,India,Delhi,New Delhi,PROD-222,Furniture,Chairs,Chairs Model 32,36597.33,8,0.05,202.81,0.55
ORD-12431,1/24/2024,1/26/2024,CUST-869,Customer 288,Consumer,India,Karnataka,Mysore,PROD-282,Furniture,Tables,Tables Model 47,43280.14,3,0.05,1963.57,4.54
ORD-12432,5/17/2024,5/23/2024,CUST-663,Customer 436,Consumer,India,Karnataka,Hubli,PROD-387,Office Supplies,Paper,Paper Model 31,35170.89,9,0.05,4174.01,11.87
ORD-12433,6/14/2024,6/16/2024,CUST-080,Customer 220,Consumer,India,Tamil Nadu,Coimbatore,PROD-411,Technology,Printers,Printers Model 39,38790.87,2,0.1,2727.32,7.03
ORD-12434,06-03-2024,06-10-2024,CUST-880,Customer 57,Corporate,India,Tamil Nadu,Coimbatore,PROD-469,Office Supplies,Envelopes,Envelopes Model 12,18011.7,8,0.05,2099.53,11.66
ORD-12435,11-03-2024,11-05-2024,CUST-530,Customer 474,Home Office,India,Karnataka,Mysore,PROD-122,Furniture,Bookcases,Bookcases Model 45,4298.38,5,0.2,174.06,4.05
ORD-12436,11/26/2024,12-01-2024,CUST-726,Customer 405,Corporate,India,Maharashtra,Nagpur,PROD-246,Office Supplies,Binders,Binders Model 11,52923.92,5,0.1,621.65,1.17
ORD-12437,06-04-2024,06-10-2024,CUST-919,Customer 237,Home Office,India,Kerala,Kochi,PROD-254,Technology,Printers,Printers Model 11,36255.72,7,0.1,1642.77,4.53
ORD-12438,4/24/2024,4/30/2024,CUST-888,Customer 347,Home Office,India,Kerala,Thiruvananthapuram,PROD-023,Technology,Printers,Printers Model 11,36841.66,10,0,7463.38,20.26
ORD-12439,11/24/2024,11/28/2024,CUST-129,Customer 151,Corporate,India,Karnataka,Mysore,PROD-298,Technology,Laptops,Laptops Model 27,57664.42,1,0,9429.56,16.35
ORD-12440,12/23/2024,12/27/2024,CUST-495,Customer 117,Corporate,India,Tamil Nadu,Madurai,PROD-213,Furniture,Furnishings,Furnishings Model 9,17350.23,3,0.15,409.66,2.36
ORD-12441,5/13/2024,5/19/2024,CUST-158,Customer 473,Consumer,India,Telangana,Hyderabad,PROD-114,Furniture,Bookcases,Bookcases Model 27,46935.22,4,0,7936.11,16.91
ORD-12442,2/21/2024,2/28/2024,CUST-341,Customer 76,Corporate,India,Tamil Nadu,Madurai,PROD-124,Office Supplies,Paper,Paper Model 7,56658.94,2,0.15,3576.92,6.31
